2023-11-11 12:25:09,CPU percent,0.0
2023-11-11 12:25:09,RAM,46.0
2023-11-11 12:25:09,NVIDIA GeForce GTX 1050 Ti percent,29.0
2023-11-11 12:25:09,NVIDIA GeForce GTX 1050 Ti memory,16.8701171875
2023-11-11 12:26:10,RAM,46.0
2023-11-11 12:26:10,CPU percent,1.7
2023-11-11 12:26:10,NVIDIA GeForce GTX 1050 Ti percent,29.0
2023-11-11 12:26:10,NVIDIA GeForce GTX 1050 Ti memory,16.8701171875
